Index;Huisnr;Postcode;Plaats;Objective 1;Objective 2;
1;2;3;2;0.6666666666666666;876.0;
2;1;3;1;0.16666666666666663;121.0;
3;2;3;1;0.33333333333333326;868.0;
4;2;3;2;0.6666666666666666;876.0;
5;2;3;2;0.6666666666666666;876.0;
6;2;3;2;0.6666666666666666;876.0;
7;1;3;1;0.16666666666666663;121.0;
8;0;3;1;0.0;7.0;
9;2;3;1;0.33333333333333326;868.0;
10;2;3;1;0.33333333333333326;868.0;
11;2;3;1;0.33333333333333326;868.0;
12;1;3;1;0.16666666666666663;121.0;
13;1;3;1;0.16666666666666663;121.0;
14;2;3;2;0.6666666666666666;876.0;
15;2;3;2;0.6666666666666666;876.0;
16;2;3;1;0.33333333333333326;868.0;
17;0;3;1;0.0;7.0;
18;2;3;2;0.6666666666666666;876.0;
19;2;3;2;0.6666666666666666;876.0;
20;1;3;1;0.16666666666666663;121.0;
21;2;3;2;0.6666666666666666;876.0;
22;2;3;1;0.33333333333333326;868.0;
23;1;3;1;0.16666666666666663;121.0;
24;2;3;2;0.6666666666666666;876.0;
25;1;3;1;0.16666666666666663;121.0;
26;2;3;1;0.33333333333333326;868.0;
27;2;3;2;0.6666666666666666;876.0;
28;1;3;1;0.16666666666666663;121.0;
29;2;3;2;0.6666666666666666;876.0;
30;1;3;1;0.16666666666666663;121.0;
31;2;3;2;0.6666666666666666;876.0;
32;1;3;1;0.16666666666666663;121.0;
33;2;3;1;0.33333333333333326;868.0;
34;2;3;2;0.6666666666666666;876.0;
35;2;3;2;0.6666666666666666;876.0;
36;2;3;2;0.6666666666666666;876.0;
37;2;3;2;0.6666666666666666;876.0;
38;0;3;1;0.0;7.0;
39;0;3;1;0.0;7.0;
40;2;3;2;0.6666666666666666;876.0;
41;2;3;1;0.33333333333333326;868.0;
42;1;3;1;0.16666666666666663;121.0;
43;2;3;1;0.33333333333333326;868.0;
44;2;3;2;0.6666666666666666;876.0;
45;2;3;2;0.6666666666666666;876.0;
46;1;3;1;0.16666666666666663;121.0;
47;2;3;1;0.33333333333333326;868.0;
48;2;3;1;0.33333333333333326;868.0;
49;2;3;1;0.33333333333333326;868.0;
50;1;3;1;0.16666666666666663;121.0;
51;2;3;1;0.33333333333333326;868.0;
52;2;3;2;0.6666666666666666;876.0;
53;2;3;1;0.33333333333333326;868.0;
54;0;3;1;0.0;7.0;
55;2;3;2;0.6666666666666666;876.0;
56;2;3;1;0.33333333333333326;868.0;
57;1;3;1;0.16666666666666663;121.0;
58;1;3;1;0.16666666666666663;121.0;
59;1;3;1;0.16666666666666663;121.0;
60;2;3;2;0.6666666666666666;876.0;
61;2;3;2;0.6666666666666666;876.0;
62;2;3;2;0.6666666666666666;876.0;
63;2;3;1;0.33333333333333326;868.0;
64;2;3;2;0.6666666666666666;876.0;
65;2;3;2;0.6666666666666666;876.0;
66;1;3;1;0.16666666666666663;121.0;
67;0;3;1;0.0;7.0;
68;1;3;1;0.16666666666666663;121.0;
69;2;3;2;0.6666666666666666;876.0;
70;2;3;1;0.33333333333333326;868.0;
71;2;3;1;0.33333333333333326;868.0;
72;1;3;1;0.16666666666666663;121.0;
73;2;3;1;0.33333333333333326;868.0;
74;2;3;2;0.6666666666666666;876.0;
75;2;3;2;0.6666666666666666;876.0;
76;2;3;2;0.6666666666666666;876.0;
77;1;3;1;0.16666666666666663;121.0;
78;2;3;1;0.33333333333333326;868.0;
79;2;3;1;0.33333333333333326;868.0;
80;2;3;2;0.6666666666666666;876.0;
81;2;3;1;0.33333333333333326;868.0;
82;2;3;2;0.6666666666666666;876.0;
83;2;3;1;0.33333333333333326;868.0;
84;2;3;2;0.6666666666666666;876.0;
85;2;3;1;0.33333333333333326;868.0;
86;2;3;1;0.33333333333333326;868.0;
87;2;3;1;0.33333333333333326;868.0;
88;2;3;2;0.6666666666666666;876.0;
89;2;3;2;0.6666666666666666;876.0;
90;2;3;2;0.6666666666666666;876.0;
91;2;3;1;0.33333333333333326;868.0;
92;1;3;1;0.16666666666666663;121.0;
93;2;3;2;0.6666666666666666;876.0;
94;1;3;1;0.16666666666666663;121.0;
95;2;3;1;0.33333333333333326;868.0;
96;2;3;2;0.6666666666666666;876.0;
97;1;3;1;0.16666666666666663;121.0;
98;2;3;2;0.6666666666666666;876.0;
99;2;3;2;0.6666666666666666;876.0;
100;2;3;1;0.33333333333333326;868.0;
