Index;Huisnr;Postcode;Plaats;Objective 1;Objective 2;
1;2;3;2;0.6666666666666666;876.0;
2;2;3;2;0.6666666666666666;876.0;
3;0;4;1;0.08333333333333337;7.0;
4;2;3;1;0.33333333333333326;868.0;
5;2;3;2;0.6666666666666666;876.0;
6;2;3;2;0.6666666666666666;876.0;
7;2;3;1;0.33333333333333326;868.0;
8;2;3;1;0.33333333333333326;868.0;
9;2;3;1;0.33333333333333326;868.0;
10;2;3;1;0.33333333333333326;868.0;
11;1;3;1;0.16666666666666663;121.0;
12;0;4;1;0.08333333333333337;7.0;
13;0;4;1;0.08333333333333337;7.0;
14;2;3;1;0.33333333333333326;868.0;
15;2;3;2;0.6666666666666666;876.0;
16;2;3;1;0.33333333333333326;868.0;
17;0;4;1;0.08333333333333337;7.0;
18;2;3;1;0.33333333333333326;868.0;
19;2;3;2;0.6666666666666666;876.0;
20;2;3;1;0.33333333333333326;868.0;
21;2;3;1;0.33333333333333326;868.0;
22;2;3;1;0.33333333333333326;868.0;
23;2;3;1;0.33333333333333326;868.0;
24;0;4;1;0.08333333333333337;7.0;
25;2;3;2;0.6666666666666666;876.0;
26;2;3;2;0.6666666666666666;876.0;
27;2;3;1;0.33333333333333326;868.0;
28;2;3;2;0.6666666666666666;876.0;
29;2;3;2;0.6666666666666666;876.0;
30;2;3;2;0.6666666666666666;876.0;
31;2;3;2;0.6666666666666666;876.0;
32;2;3;1;0.33333333333333326;868.0;
33;2;3;2;0.6666666666666666;876.0;
34;0;4;1;0.08333333333333337;7.0;
35;1;3;1;0.16666666666666663;121.0;
36;2;3;1;0.33333333333333326;868.0;
37;2;3;2;0.6666666666666666;876.0;
38;1;3;1;0.16666666666666663;121.0;
39;0;4;1;0.08333333333333337;7.0;
40;2;3;1;0.33333333333333326;868.0;
41;2;3;2;0.6666666666666666;876.0;
42;2;3;1;0.33333333333333326;868.0;
43;2;3;2;0.6666666666666666;876.0;
44;2;3;2;0.6666666666666666;876.0;
45;1;3;1;0.16666666666666663;121.0;
46;1;3;1;0.16666666666666663;121.0;
47;1;3;1;0.16666666666666663;121.0;
48;0;4;1;0.08333333333333337;7.0;
49;2;3;2;0.6666666666666666;876.0;
50;2;3;1;0.33333333333333326;868.0;
51;2;3;2;0.6666666666666666;876.0;
52;2;3;2;0.6666666666666666;876.0;
53;2;3;1;0.33333333333333326;868.0;
54;2;3;2;0.6666666666666666;876.0;
55;2;3;1;0.33333333333333326;868.0;
56;1;3;1;0.16666666666666663;121.0;
57;1;3;1;0.16666666666666663;121.0;
58;1;3;1;0.16666666666666663;121.0;
59;2;3;1;0.33333333333333326;868.0;
60;2;3;2;0.6666666666666666;876.0;
61;2;3;2;0.6666666666666666;876.0;
62;1;3;1;0.16666666666666663;121.0;
63;2;3;1;0.33333333333333326;868.0;
64;2;3;1;0.33333333333333326;868.0;
65;1;3;1;0.16666666666666663;121.0;
66;0;4;1;0.08333333333333337;7.0;
67;2;3;2;0.6666666666666666;876.0;
68;0;4;1;0.08333333333333337;7.0;
69;0;4;1;0.08333333333333337;7.0;
70;2;3;2;0.6666666666666666;876.0;
71;2;3;1;0.33333333333333326;868.0;
72;2;3;2;0.6666666666666666;876.0;
73;1;3;1;0.16666666666666663;121.0;
74;1;3;1;0.16666666666666663;121.0;
75;2;3;2;0.6666666666666666;876.0;
76;0;4;1;0.08333333333333337;7.0;
77;2;3;1;0.33333333333333326;868.0;
78;2;3;2;0.6666666666666666;876.0;
79;2;3;2;0.6666666666666666;876.0;
80;2;3;2;0.6666666666666666;876.0;
81;1;3;1;0.16666666666666663;121.0;
82;1;3;1;0.16666666666666663;121.0;
83;2;3;2;0.6666666666666666;876.0;
84;2;3;1;0.33333333333333326;868.0;
85;0;4;1;0.08333333333333337;7.0;
86;2;3;2;0.6666666666666666;876.0;
87;0;4;1;0.08333333333333337;7.0;
88;2;3;2;0.6666666666666666;876.0;
89;2;3;2;0.6666666666666666;876.0;
90;2;3;1;0.33333333333333326;868.0;
91;2;3;2;0.6666666666666666;876.0;
92;1;3;1;0.16666666666666663;121.0;
93;2;3;2;0.6666666666666666;876.0;
94;2;3;2;0.6666666666666666;876.0;
95;2;3;1;0.33333333333333326;868.0;
96;1;3;1;0.16666666666666663;121.0;
97;2;3;2;0.6666666666666666;876.0;
98;0;4;1;0.08333333333333337;7.0;
99;1;3;1;0.16666666666666663;121.0;
100;1;3;1;0.16666666666666663;121.0;
