Index;Huisnr;Postcode;Plaats;Objective 1;Objective 2;
1;2;3;1;0.33333333333333326;868.0;
2;2;3;2;0.6666666666666666;876.0;
3;1;3;1;0.16666666666666663;121.0;
4;2;3;1;0.33333333333333326;868.0;
5;1;3;1;0.16666666666666663;121.0;
6;2;3;2;0.6666666666666666;876.0;
7;2;3;2;0.6666666666666666;876.0;
8;2;3;1;0.33333333333333326;868.0;
9;2;3;1;0.33333333333333326;868.0;
10;1;3;1;0.16666666666666663;121.0;
11;2;3;1;0.33333333333333326;868.0;
12;1;3;1;0.16666666666666663;121.0;
13;2;3;1;0.33333333333333326;868.0;
14;2;3;2;0.6666666666666666;876.0;
15;2;3;2;0.6666666666666666;876.0;
16;1;3;1;0.16666666666666663;121.0;
17;2;3;2;0.6666666666666666;876.0;
18;0;3;1;0.0;7.0;
19;1;3;1;0.16666666666666663;121.0;
20;2;3;2;0.6666666666666666;876.0;
21;2;3;2;0.6666666666666666;876.0;
22;2;3;2;0.6666666666666666;876.0;
23;1;3;1;0.16666666666666663;121.0;
24;2;3;1;0.33333333333333326;868.0;
25;2;3;1;0.33333333333333326;868.0;
26;2;3;1;0.33333333333333326;868.0;
27;2;3;2;0.6666666666666666;876.0;
28;2;3;2;0.6666666666666666;876.0;
29;2;3;1;0.33333333333333326;868.0;
30;2;3;1;0.33333333333333326;868.0;
31;2;3;1;0.33333333333333326;868.0;
32;2;3;2;0.6666666666666666;876.0;
33;1;3;1;0.16666666666666663;121.0;
34;2;3;2;0.6666666666666666;876.0;
35;2;3;1;0.33333333333333326;868.0;
36;1;3;1;0.16666666666666663;121.0;
37;1;3;1;0.16666666666666663;121.0;
38;2;3;2;0.6666666666666666;876.0;
39;2;3;1;0.33333333333333326;868.0;
40;2;3;1;0.33333333333333326;868.0;
41;2;3;2;0.6666666666666666;876.0;
42;2;3;2;0.6666666666666666;876.0;
43;2;3;1;0.33333333333333326;868.0;
44;2;3;2;0.6666666666666666;876.0;
45;2;3;1;0.33333333333333326;868.0;
46;2;3;1;0.33333333333333326;868.0;
47;1;3;1;0.16666666666666663;121.0;
48;2;3;1;0.33333333333333326;868.0;
49;1;3;1;0.16666666666666663;121.0;
50;0;3;1;0.0;7.0;
51;2;3;1;0.33333333333333326;868.0;
52;2;3;2;0.6666666666666666;876.0;
53;2;3;2;0.6666666666666666;876.0;
54;2;3;1;0.33333333333333326;868.0;
55;2;3;2;0.6666666666666666;876.0;
56;1;3;1;0.16666666666666663;121.0;
57;1;3;1;0.16666666666666663;121.0;
58;1;3;1;0.16666666666666663;121.0;
59;2;3;2;0.6666666666666666;876.0;
60;0;3;1;0.0;7.0;
61;2;3;2;0.6666666666666666;876.0;
62;1;3;1;0.16666666666666663;121.0;
63;2;3;2;0.6666666666666666;876.0;
64;2;3;2;0.6666666666666666;876.0;
65;2;3;1;0.33333333333333326;868.0;
66;2;3;2;0.6666666666666666;876.0;
67;2;3;2;0.6666666666666666;876.0;
68;0;3;1;0.0;7.0;
69;2;3;2;0.6666666666666666;876.0;
70;2;3;2;0.6666666666666666;876.0;
71;2;3;1;0.33333333333333326;868.0;
72;0;3;1;0.0;7.0;
73;2;3;1;0.33333333333333326;868.0;
74;2;3;1;0.33333333333333326;868.0;
75;2;3;2;0.6666666666666666;876.0;
76;1;3;1;0.16666666666666663;121.0;
77;2;3;1;0.33333333333333326;868.0;
78;2;3;2;0.6666666666666666;876.0;
79;2;3;1;0.33333333333333326;868.0;
80;1;3;1;0.16666666666666663;121.0;
81;1;3;1;0.16666666666666663;121.0;
82;0;3;1;0.0;7.0;
83;2;3;1;0.33333333333333326;868.0;
84;2;3;1;0.33333333333333326;868.0;
85;0;3;1;0.0;7.0;
86;2;3;2;0.6666666666666666;876.0;
87;0;3;1;0.0;7.0;
88;2;3;2;0.6666666666666666;876.0;
89;1;3;1;0.16666666666666663;121.0;
90;2;3;2;0.6666666666666666;876.0;
91;2;3;1;0.33333333333333326;868.0;
92;1;3;1;0.16666666666666663;121.0;
93;1;3;1;0.16666666666666663;121.0;
94;2;3;2;0.6666666666666666;876.0;
95;2;3;2;0.6666666666666666;876.0;
96;2;3;1;0.33333333333333326;868.0;
97;2;3;2;0.6666666666666666;876.0;
98;0;3;1;0.0;7.0;
99;1;3;1;0.16666666666666663;121.0;
100;1;3;1;0.16666666666666663;121.0;
