Index;Huisnr;Postcode;Plaats;Objective 1;Objective 2;
1;1;3;1;0.16666666666666663;121.0;
2;2;3;1;0.33333333333333326;868.0;
3;2;3;2;0.6666666666666666;876.0;
4;0;3;1;0.0;7.0;
5;2;3;2;0.6666666666666666;876.0;
6;2;3;1;0.33333333333333326;868.0;
7;2;3;1;0.33333333333333326;868.0;
8;2;3;1;0.33333333333333326;868.0;
9;1;3;1;0.16666666666666663;121.0;
10;1;3;1;0.16666666666666663;121.0;
11;2;3;1;0.33333333333333326;868.0;
12;1;3;1;0.16666666666666663;121.0;
13;2;3;1;0.33333333333333326;868.0;
14;2;3;1;0.33333333333333326;868.0;
15;2;3;2;0.6666666666666666;876.0;
16;2;3;2;0.6666666666666666;876.0;
17;2;3;2;0.6666666666666666;876.0;
18;2;3;1;0.33333333333333326;868.0;
19;2;3;1;0.33333333333333326;868.0;
20;2;3;2;0.6666666666666666;876.0;
21;2;3;2;0.6666666666666666;876.0;
22;2;3;2;0.6666666666666666;876.0;
23;1;3;1;0.16666666666666663;121.0;
24;2;3;1;0.33333333333333326;868.0;
25;2;3;1;0.33333333333333326;868.0;
26;2;3;1;0.33333333333333326;868.0;
27;2;3;1;0.33333333333333326;868.0;
28;2;3;2;0.6666666666666666;876.0;
29;1;3;1;0.16666666666666663;121.0;
30;0;3;1;0.0;7.0;
31;1;3;1;0.16666666666666663;121.0;
32;2;3;1;0.33333333333333326;868.0;
33;2;3;1;0.33333333333333326;868.0;
34;0;3;1;0.0;7.0;
35;1;3;1;0.16666666666666663;121.0;
36;2;3;1;0.33333333333333326;868.0;
37;0;3;1;0.0;7.0;
38;1;3;1;0.16666666666666663;121.0;
39;2;3;1;0.33333333333333326;868.0;
40;0;3;1;0.0;7.0;
41;2;3;1;0.33333333333333326;868.0;
42;2;3;1;0.33333333333333326;868.0;
43;2;3;1;0.33333333333333326;868.0;
44;2;3;2;0.6666666666666666;876.0;
45;2;3;2;0.6666666666666666;876.0;
46;2;3;1;0.33333333333333326;868.0;
47;1;3;1;0.16666666666666663;121.0;
48;2;3;1;0.33333333333333326;868.0;
49;2;3;1;0.33333333333333326;868.0;
50;2;3;2;0.6666666666666666;876.0;
51;0;3;1;0.0;7.0;
52;2;3;2;0.6666666666666666;876.0;
53;2;3;2;0.6666666666666666;876.0;
54;2;3;2;0.6666666666666666;876.0;
55;2;3;1;0.33333333333333326;868.0;
56;2;3;1;0.33333333333333326;868.0;
57;2;3;2;0.6666666666666666;876.0;
58;1;3;1;0.16666666666666663;121.0;
59;1;3;1;0.16666666666666663;121.0;
60;1;3;1;0.16666666666666663;121.0;
61;2;3;1;0.33333333333333326;868.0;
62;2;3;1;0.33333333333333326;868.0;
63;1;3;1;0.16666666666666663;121.0;
64;1;3;1;0.16666666666666663;121.0;
65;2;3;1;0.33333333333333326;868.0;
66;1;3;1;0.16666666666666663;121.0;
67;2;3;1;0.33333333333333326;868.0;
68;0;3;1;0.0;7.0;
69;2;3;1;0.33333333333333326;868.0;
70;2;3;1;0.33333333333333326;868.0;
71;1;3;1;0.16666666666666663;121.0;
72;0;3;1;0.0;7.0;
73;2;3;1;0.33333333333333326;868.0;
74;1;3;1;0.16666666666666663;121.0;
75;1;3;1;0.16666666666666663;121.0;
76;0;3;1;0.0;7.0;
77;2;3;2;0.6666666666666666;876.0;
78;1;3;1;0.16666666666666663;121.0;
79;2;3;1;0.33333333333333326;868.0;
80;2;3;2;0.6666666666666666;876.0;
81;2;3;2;0.6666666666666666;876.0;
82;2;3;1;0.33333333333333326;868.0;
83;1;3;1;0.16666666666666663;121.0;
84;2;3;2;0.6666666666666666;876.0;
85;2;3;1;0.33333333333333326;868.0;
86;2;3;1;0.33333333333333326;868.0;
87;1;3;1;0.16666666666666663;121.0;
88;2;3;1;0.33333333333333326;868.0;
89;2;3;1;0.33333333333333326;868.0;
90;1;3;1;0.16666666666666663;121.0;
91;2;3;2;0.6666666666666666;876.0;
92;2;3;2;0.6666666666666666;876.0;
93;1;3;1;0.16666666666666663;121.0;
94;1;3;1;0.16666666666666663;121.0;
95;2;3;1;0.33333333333333326;868.0;
96;2;3;1;0.33333333333333326;868.0;
97;1;3;1;0.16666666666666663;121.0;
98;0;3;1;0.0;7.0;
99;2;3;2;0.6666666666666666;876.0;
100;2;3;1;0.33333333333333326;868.0;
