Index;Huisnr;Postcode;Plaats;Objective 1;Objective 2;
1;2;3;1;0.33333333333333326;868.0;
2;2;3;1;0.33333333333333326;868.0;
3;0;3;1;0.0;7.0;
4;0;3;1;0.0;7.0;
5;2;3;1;0.33333333333333326;868.0;
6;1;3;1;0.16666666666666663;121.0;
7;2;3;1;0.33333333333333326;868.0;
8;1;3;1;0.16666666666666663;121.0;
9;2;3;2;0.6666666666666666;876.0;
10;2;3;2;0.6666666666666666;876.0;
11;2;3;1;0.33333333333333326;868.0;
12;2;3;1;0.33333333333333326;868.0;
13;2;3;1;0.33333333333333326;868.0;
14;2;3;1;0.33333333333333326;868.0;
15;2;3;1;0.33333333333333326;868.0;
16;0;3;1;0.0;7.0;
17;2;3;2;0.6666666666666666;876.0;
18;1;3;1;0.16666666666666663;121.0;
19;1;3;1;0.16666666666666663;121.0;
20;2;3;2;0.6666666666666666;876.0;
21;2;3;2;0.6666666666666666;876.0;
22;1;3;1;0.16666666666666663;121.0;
23;2;3;2;0.6666666666666666;876.0;
24;1;3;1;0.16666666666666663;121.0;
25;1;3;1;0.16666666666666663;121.0;
26;2;3;2;0.6666666666666666;876.0;
27;2;3;1;0.33333333333333326;868.0;
28;1;3;1;0.16666666666666663;121.0;
29;2;3;2;0.6666666666666666;876.0;
30;2;3;2;0.6666666666666666;876.0;
31;1;3;1;0.16666666666666663;121.0;
32;1;3;1;0.16666666666666663;121.0;
33;2;3;1;0.33333333333333326;868.0;
34;2;3;2;0.6666666666666666;876.0;
35;2;3;2;0.6666666666666666;876.0;
36;2;3;2;0.6666666666666666;876.0;
37;2;3;2;0.6666666666666666;876.0;
38;0;3;1;0.0;7.0;
39;2;3;2;0.6666666666666666;876.0;
40;2;3;1;0.33333333333333326;868.0;
41;0;3;1;0.0;7.0;
42;2;3;2;0.6666666666666666;876.0;
43;2;3;2;0.6666666666666666;876.0;
44;0;3;1;0.0;7.0;
45;1;3;1;0.16666666666666663;121.0;
46;1;3;1;0.16666666666666663;121.0;
47;2;3;1;0.33333333333333326;868.0;
48;2;3;1;0.33333333333333326;868.0;
49;0;3;1;0.0;7.0;
50;2;3;2;0.6666666666666666;876.0;
51;2;3;2;0.6666666666666666;876.0;
52;2;3;1;0.33333333333333326;868.0;
53;2;3;2;0.6666666666666666;876.0;
54;2;3;1;0.33333333333333326;868.0;
55;2;3;1;0.33333333333333326;868.0;
56;2;3;2;0.6666666666666666;876.0;
57;2;3;2;0.6666666666666666;876.0;
58;2;3;2;0.6666666666666666;876.0;
59;2;3;2;0.6666666666666666;876.0;
60;2;3;2;0.6666666666666666;876.0;
61;0;3;1;0.0;7.0;
62;1;3;1;0.16666666666666663;121.0;
63;2;3;2;0.6666666666666666;876.0;
64;0;3;1;0.0;7.0;
65;1;3;1;0.16666666666666663;121.0;
66;2;3;2;0.6666666666666666;876.0;
67;2;3;1;0.33333333333333326;868.0;
68;2;3;1;0.33333333333333326;868.0;
69;0;3;1;0.0;7.0;
70;1;3;1;0.16666666666666663;121.0;
71;2;3;2;0.6666666666666666;876.0;
72;2;3;2;0.6666666666666666;876.0;
73;1;3;1;0.16666666666666663;121.0;
74;2;3;1;0.33333333333333326;868.0;
75;2;3;2;0.6666666666666666;876.0;
76;2;3;1;0.33333333333333326;868.0;
77;0;3;1;0.0;7.0;
78;1;3;1;0.16666666666666663;121.0;
79;1;3;1;0.16666666666666663;121.0;
80;2;3;2;0.6666666666666666;876.0;
81;2;3;2;0.6666666666666666;876.0;
82;2;3;2;0.6666666666666666;876.0;
83;2;3;1;0.33333333333333326;868.0;
84;2;3;2;0.6666666666666666;876.0;
85;2;3;2;0.6666666666666666;876.0;
86;2;3;1;0.33333333333333326;868.0;
87;1;3;1;0.16666666666666663;121.0;
88;2;3;2;0.6666666666666666;876.0;
89;0;3;1;0.0;7.0;
90;2;3;1;0.33333333333333326;868.0;
91;2;3;2;0.6666666666666666;876.0;
92;2;3;2;0.6666666666666666;876.0;
93;2;3;1;0.33333333333333326;868.0;
94;1;3;1;0.16666666666666663;121.0;
95;2;3;1;0.33333333333333326;868.0;
96;1;3;1;0.16666666666666663;121.0;
97;2;3;2;0.6666666666666666;876.0;
98;2;3;2;0.6666666666666666;876.0;
99;0;3;1;0.0;7.0;
100;2;3;1;0.33333333333333326;868.0;
