Index;Huisnr;Postcode;Plaats;Objective 1;Objective 2;
1;2;3;2;0.6666666666666666;876.0;
2;0;3;1;0.0;7.0;
3;2;3;1;0.33333333333333326;868.0;
4;1;3;1;0.16666666666666663;121.0;
5;1;3;1;0.16666666666666663;121.0;
6;2;3;2;0.6666666666666666;876.0;
7;0;3;1;0.0;7.0;
8;2;3;1;0.33333333333333326;868.0;
9;2;3;2;0.6666666666666666;876.0;
10;2;3;2;0.6666666666666666;876.0;
11;1;3;1;0.16666666666666663;121.0;
12;2;3;1;0.33333333333333326;868.0;
13;2;3;1;0.33333333333333326;868.0;
14;2;3;1;0.33333333333333326;868.0;
15;2;3;2;0.6666666666666666;876.0;
16;1;3;1;0.16666666666666663;121.0;
17;1;3;1;0.16666666666666663;121.0;
18;1;3;1;0.16666666666666663;121.0;
19;2;3;1;0.33333333333333326;868.0;
20;2;3;1;0.33333333333333326;868.0;
21;0;3;1;0.0;7.0;
22;1;3;1;0.16666666666666663;121.0;
23;1;3;1;0.16666666666666663;121.0;
24;2;3;1;0.33333333333333326;868.0;
25;2;3;1;0.33333333333333326;868.0;
26;2;3;2;0.6666666666666666;876.0;
27;2;3;2;0.6666666666666666;876.0;
28;2;3;1;0.33333333333333326;868.0;
29;2;3;2;0.6666666666666666;876.0;
30;2;3;2;0.6666666666666666;876.0;
31;1;3;1;0.16666666666666663;121.0;
32;2;3;2;0.6666666666666666;876.0;
33;2;3;1;0.33333333333333326;868.0;
34;1;3;1;0.16666666666666663;121.0;
35;2;3;2;0.6666666666666666;876.0;
36;1;3;1;0.16666666666666663;121.0;
37;1;3;1;0.16666666666666663;121.0;
38;2;3;2;0.6666666666666666;876.0;
39;2;3;2;0.6666666666666666;876.0;
40;1;3;1;0.16666666666666663;121.0;
41;2;3;1;0.33333333333333326;868.0;
42;2;3;1;0.33333333333333326;868.0;
43;1;3;1;0.16666666666666663;121.0;
44;2;3;1;0.33333333333333326;868.0;
45;2;3;1;0.33333333333333326;868.0;
46;2;3;2;0.6666666666666666;876.0;
47;2;3;2;0.6666666666666666;876.0;
48;1;3;1;0.16666666666666663;121.0;
49;2;3;2;0.6666666666666666;876.0;
50;2;3;2;0.6666666666666666;876.0;
51;2;3;1;0.33333333333333326;868.0;
52;2;3;1;0.33333333333333326;868.0;
53;2;3;1;0.33333333333333326;868.0;
54;2;3;1;0.33333333333333326;868.0;
55;0;3;1;0.0;7.0;
56;2;3;2;0.6666666666666666;876.0;
57;2;3;1;0.33333333333333326;868.0;
58;0;3;1;0.0;7.0;
59;2;3;1;0.33333333333333326;868.0;
60;1;3;1;0.16666666666666663;121.0;
61;1;3;1;0.16666666666666663;121.0;
62;2;3;1;0.33333333333333326;868.0;
63;2;3;2;0.6666666666666666;876.0;
64;0;3;1;0.0;7.0;
65;2;3;1;0.33333333333333326;868.0;
66;2;3;2;0.6666666666666666;876.0;
67;2;3;1;0.33333333333333326;868.0;
68;2;3;2;0.6666666666666666;876.0;
69;2;3;2;0.6666666666666666;876.0;
70;2;3;1;0.33333333333333326;868.0;
71;2;3;2;0.6666666666666666;876.0;
72;1;3;1;0.16666666666666663;121.0;
73;2;3;1;0.33333333333333326;868.0;
74;1;3;1;0.16666666666666663;121.0;
75;0;3;1;0.0;7.0;
76;2;3;2;0.6666666666666666;876.0;
77;2;3;2;0.6666666666666666;876.0;
78;2;3;2;0.6666666666666666;876.0;
79;2;3;1;0.33333333333333326;868.0;
80;2;3;1;0.33333333333333326;868.0;
81;1;3;1;0.16666666666666663;121.0;
82;2;3;2;0.6666666666666666;876.0;
83;2;3;2;0.6666666666666666;876.0;
84;0;3;1;0.0;7.0;
85;2;3;1;0.33333333333333326;868.0;
86;2;3;2;0.6666666666666666;876.0;
87;2;3;2;0.6666666666666666;876.0;
88;2;3;1;0.33333333333333326;868.0;
89;1;3;1;0.16666666666666663;121.0;
90;2;3;2;0.6666666666666666;876.0;
91;0;3;1;0.0;7.0;
92;2;3;1;0.33333333333333326;868.0;
93;2;3;1;0.33333333333333326;868.0;
94;1;3;1;0.16666666666666663;121.0;
95;2;3;2;0.6666666666666666;876.0;
96;2;3;1;0.33333333333333326;868.0;
97;2;3;1;0.33333333333333326;868.0;
98;2;3;2;0.6666666666666666;876.0;
99;2;3;1;0.33333333333333326;868.0;
100;0;3;1;0.0;7.0;
